Target Name	Target Accession	Target Length	Query Name	Query Accession	Query Length	E-value	Score	Bias	Domain Index	Domain Count	Cond. E-value	Domain Ind. E-value	Domain Bit-score	Domain Bias	Query Ali. Start	Query Ali. End	Target Ali. Start	Target Ali. End	Target Env. Start	Target Env. End	Acc	Description	Mapped PDB(s)	Number of Identical Sequences
ARGE_SHIFL	ARGE_SHIFL	383	Peptidase_M20	-	207	9.0e-32	115.3	0.0	1	1	2.5e-34	1.3e-31	114.823738098145	0.01	1	204	76	376	76	379	0.91	Acetylornithine deacetylase		0
Y1410_STAAR	Y1410_STAAR	383	Peptidase_M20	-	207	9.9e-32	115.2	0.0	1	1	2.3e-34	1.2e-31	114.956130981445	0.04	2	207	64	379	63	379	0.92	Uncharacterized hydrolase SAR1410		0
FAPD_BACHD	FAPD_BACHD	427	Peptidase_M20	-	207	1.0e-31	115.2	0.4	1	1	3.1e-34	1.6e-31	114.504913330078	0.39	1	206	87	419	87	420	0.93	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase		0
CNDP1_HUMAN	CNDP1_HUMAN	507	Peptidase_M20	-	207	1.1e-31	115.1	0.0	1	1	2.8e-34	1.5e-31	114.656799316406	0.03	1	205	128	500	128	502	0.88	Beta-Ala-His dipeptidase	3dlj_B	0
CBPX1_SACS2	CBPX1_SACS2	393	Peptidase_M20	-	207	1.1e-31	115.0	0.1	1	1	2.7e-34	1.4e-31	114.712387084961	0.09	1	198	77	380	77	389	0.89	Thermostable carboxypeptidase 1		0
ARGE_ECO27	ARGE_ECO27	383	Peptidase_M20	-	207	1.4e-31	114.8	0.0	1	1	3.7e-34	1.9e-31	114.260360717773	0.01	1	205	76	377	76	379	0.92	Acetylornithine deacetylase		0
ARGE_ECOSM	ARGE_ECOSM	383	Peptidase_M20	-	207	1.5e-31	114.6	0.0	1	1	4.2e-34	2.2e-31	114.081192016602	0.02	1	205	76	377	76	379	0.92	Acetylornithine deacetylase		0
ARGE_ECO7I	ARGE_ECO7I	383	Peptidase_M20	-	207	1.5e-31	114.6	0.0	1	1	4.2e-34	2.2e-31	114.081146240234	0.02	1	205	76	377	76	379	0.92	Acetylornithine deacetylase		0
ARGE_ECO81	ARGE_ECO81	383	Peptidase_M20	-	207	1.5e-31	114.6	0.0	1	1	4.2e-34	2.2e-31	114.082038879395	0.02	1	205	76	377	76	379	0.92	Acetylornithine deacetylase		0
ARGE_ECOL6	ARGE_ECOL6	383	Peptidase_M20	-	207	1.5e-31	114.6	0.0	1	1	4.2e-34	2.2e-31	114.082038879395	0.02	1	205	76	377	76	379	0.92	Acetylornithine deacetylase		0
ARGE_ECO45	ARGE_ECO45	383	Peptidase_M20	-	207	1.5e-31	114.6	0.0	1	1	4.2e-34	2.2e-31	114.082038879395	0.02	1	205	76	377	76	379	0.92	Acetylornithine deacetylase		0
ARGE_ECOL5	ARGE_ECOL5	383	Peptidase_M20	-	207	1.5e-31	114.6	0.0	1	1	4.2e-34	2.2e-31	114.082038879395	0.02	1	205	76	377	76	379	0.92	Acetylornithine deacetylase		0
ACY1_DICDI	ACY1_DICDI	408	Peptidase_M20	-	207	1.6e-31	114.5	0.0	1	1	4.3e-34	2.2e-31	114.046073913574	0.00	1	205	72	401	72	403	0.85	Aminoacylase-1		0
TPDA_CORST	TPDA_CORST	455	Peptidase_M20	-	207	1.7e-31	114.5	0.7	1	1	4.7e-34	2.4e-31	113.934066772461	0.70	1	203	88	448	88	452	0.89	Cysteinylglycine-S-conjugate dipeptidase		0
Y1398_METMP	Y1398_METMP	415	Peptidase_M20	-	207	2.5e-31	113.9	0.0	1	1	6.1e-34	3.2e-31	113.563110351562	0.01	3	205	86	414	84	415	0.87	Uncharacterized metallohydrolase MMP1398		0
ARGE_ENT38	ARGE_ENT38	383	Peptidase_M20	-	207	2.9e-31	113.7	0.0	1	1	8.8e-34	4.6e-31	113.043190002441	0.01	1	205	76	377	76	379	0.90	Acetylornithine deacetylase		0
ILL4_ARATH	ILL4_ARATH	440	Peptidase_M20	-	207	3.2e-31	113.5	0.3	1	1	8.0e-34	4.1e-31	113.182632446289	0.26	1	204	105	418	105	421	0.88	IAA-amino acid hydrolase ILR1-like 4		0
DUG1_CANAL	DUG1_CANAL	485	Peptidase_M20	-	207	3.4e-31	113.5	0.0	1	1	8.9e-34	4.6e-31	113.032035827637	0.02	1	205	105	479	105	481	0.86	Cys-Gly metallodipeptidase DUG1		0
ARGE_VIBCB	ARGE_VIBCB	378	Peptidase_M20	-	207	3.5e-31	113.4	0.0	1	1	1.1e-33	5.8e-31	112.691925048828	0.02	1	206	72	374	72	375	0.92	Acetylornithine deacetylase		0
ARGE_VIBA3	ARGE_VIBA3	378	Peptidase_M20	-	207	3.6e-31	113.4	0.0	1	1	1.5e-33	7.8e-31	112.288688659668	0.02	1	206	72	374	72	375	0.93	Acetylornithine deacetylase		0
ARGE_ALIFM	ARGE_ALIFM	378	Peptidase_M20	-	207	3.6e-31	113.4	0.0	1	1	9.0e-34	4.7e-31	113.01424407959	0.01	1	206	72	374	72	375	0.92	Acetylornithine deacetylase		0
P2012_DANRE	P2012_DANRE	522	Peptidase_M20	-	207	3.8e-31	113.3	0.0	1	1	9.9e-34	5.1e-31	112.875953674316	0.00	1	207	138	506	138	506	0.86	N-fatty-acyl-amino acid synthase/hydrolase PM20D1.2		0
ILR1_ARATH	ILR1_ARATH	442	Peptidase_M20	-	207	3.9e-31	113.3	0.4	1	1	1.1e-33	5.9e-31	112.684196472168	0.41	2	205	110	423	109	425	0.89	IAA-amino acid hydrolase ILR1		0
ARGE_SALAR	ARGE_SALAR	383	Peptidase_M20	-	207	4.5e-31	113.1	0.0	1	1	1.1e-33	5.9e-31	112.683815002441	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_ALISL	ARGE_ALISL	378	Peptidase_M20	-	207	4.5e-31	113.1	0.0	1	1	1.1e-33	5.9e-31	112.681449890137	0.00	1	206	72	374	72	375	0.92	Acetylornithine deacetylase		0
ARGE_ESCF3	ARGE_ESCF3	383	Peptidase_M20	-	207	4.6e-31	113.0	0.0	1	1	1.2e-33	6.2e-31	112.598480224609	0.02	1	205	76	377	76	379	0.93	Acetylornithine deacetylase		0
ARGE_PASMU	ARGE_PASMU	382	Peptidase_M20	-	207	5.3e-31	112.8	0.0	1	1	1.4e-33	7.1e-31	112.417846679688	0.01	1	205	75	376	75	378	0.91	Acetylornithine deacetylase		0
ILL3_ARATH	ILL3_ARATH	428	Peptidase_M20	-	207	5.3e-31	112.8	0.1	1	1	1.3e-33	6.9e-31	112.451889038086	0.07	1	205	98	413	98	415	0.90	IAA-amino acid hydrolase ILR1-like 3		0
CBPX2_SACS2	CBPX2_SACS2	393	Peptidase_M20	-	207	5.4e-31	112.8	0.1	1	1	1.4e-33	7.2e-31	112.402992248535	0.11	1	195	77	377	77	388	0.89	Thermostable carboxypeptidase 2		0
ARGE_SHISS	ARGE_SHISS	383	Peptidase_M20	-	207	5.5e-31	112.8	0.0	1	1	1.6e-33	8.2e-31	112.204055786133	0.01	1	204	76	376	76	379	0.91	Acetylornithine deacetylase		0
ARGE_ALIF1	ARGE_ALIF1	378	Peptidase_M20	-	207	5.9e-31	112.7	0.0	1	1	1.5e-33	7.7e-31	112.301376342773	0.01	1	206	72	374	72	375	0.92	Acetylornithine deacetylase		0
ARGE_EDWI9	ARGE_EDWI9	383	Peptidase_M20	-	207	6.6e-31	112.5	0.0	1	1	1.6e-33	8.5e-31	112.163055419922	0.01	1	206	76	378	76	379	0.92	Acetylornithine deacetylase		0
DAPE_SPHAL	DAPE_SPHAL	377	Peptidase_M20	-	207	6.7e-31	112.5	0.5	1	1	1.7e-33	8.7e-31	112.128463745117	0.51	2	206	72	373	71	374	0.91	Succinyl-diaminopimelate desuccinylase		0
ARGE_PECCP	ARGE_PECCP	383	Peptidase_M20	-	207	6.9e-31	112.5	0.0	1	1	1.9e-33	9.6e-31	111.986953735352	0.01	1	205	76	377	76	379	0.92	Acetylornithine deacetylase		0
LYSK_THET2	LYSK_THET2	361	Peptidase_M20	-	207	6.9e-31	112.5	0.0	1	1	1.6e-33	8.4e-31	112.169013977051	0.05	2	206	64	349	63	350	0.92	[LysW]-lysine hydrolase	5xoy_B	0
ARGE_KLEP3	ARGE_KLEP3	383	Peptidase_M20	-	207	7.5e-31	112.3	0.0	1	1	1.9e-33	9.9e-31	111.948997497559	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALTI	ARGE_SALTI	383	Peptidase_M20	-	207	8.2e-31	112.2	0.0	1	1	2.0e-33	1.1e-30	111.845169067383	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
UAH_ORYSJ	UAH_ORYSJ	484	Peptidase_M20	-	207	9.9e-31	111.9	0.1	1	1	3.6e-33	1.9e-30	111.030601501465	0.11	2	205	145	478	144	480	0.91	Ureidoglycolate hydrolase		0
LYSK_THET8	LYSK_THET8	361	Peptidase_M20	-	207	1.0e-30	111.9	0.0	1	1	2.5e-33	1.3e-30	111.58097076416	0.05	2	206	64	349	63	350	0.92	[LysW]-lysine hydrolase		0
P20D1_XENTR	P20D1_XENTR	512	Peptidase_M20	-	207	1.1e-30	111.8	0.0	1	1	3.7e-33	1.9e-30	110.994567871094	0.00	1	207	130	496	130	496	0.87	N-fatty-acyl-amino acid synthase/hydrolase PM20D1		0
ARGE_VIBPA	ARGE_VIBPA	378	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.332099914551	0.01	1	205	72	373	72	375	0.92	Acetylornithine deacetylase		0
ARGE_SALPK	ARGE_SALPK	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.37377166748	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALPA	ARGE_SALPA	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.37377166748	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALNS	ARGE_SALNS	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.372749328613	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALSV	ARGE_SALSV	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.372749328613	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALG2	ARGE_SALG2	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.372749328613	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALPB	ARGE_SALPB	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.372749328613	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALCH	ARGE_SALCH	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.372749328613	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALDC	ARGE_SALDC	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.372749328613	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALEP	ARGE_SALEP	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.372749328613	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALHS	ARGE_SALHS	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.373344421387	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
ARGE_SALA4	ARGE_SALA4	383	Peptidase_M20	-	207	1.1e-30	111.7	0.0	1	1	2.9e-33	1.5e-30	111.372749328613	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
UAH_ARATH	UAH_ARATH	476	Peptidase_M20	-	207	1.2e-30	111.7	0.0	1	1	3.1e-33	1.6e-30	111.247604370117	0.05	2	205	135	470	134	472	0.91	Ureidoglycolate hydrolase	4pxc_A	0
ALLC_ECOLI	ALLC_ECOLI	411	Peptidase_M20	-	207	1.2e-30	111.6	0.0	1	1	3.1e-33	1.6e-30	111.258895874023	0.01	3	206	79	405	77	406	0.95	Allantoate amidohydrolase	2imo_B	0
ARGE_PECAS	ARGE_PECAS	383	Peptidase_M20	-	207	1.4e-30	111.4	0.0	1	1	3.8e-33	2.0e-30	110.980407714844	0.01	1	205	76	377	76	379	0.92	Acetylornithine deacetylase		0
YHAA_BACSU	YHAA_BACSU	396	Peptidase_M20	-	207	1.5e-30	111.3	1.6	1	1	4.0e-33	2.1e-30	110.891860961914	1.59	1	204	79	389	79	392	0.91	Putative amidohydrolase YhaA		0
ARGE_SALTY	ARGE_SALTY	383	Peptidase_M20	-	207	2.0e-30	110.9	0.0	1	1	5.0e-33	2.6e-30	110.568534851074	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
AMAB2_GEOSE	AMAB2_GEOSE	409	Peptidase_M20	-	207	2.4e-30	110.7	0.9	1	1	1.5e-32	7.5e-30	109.069175720215	0.39	1	206	75	403	75	404	0.94	N-carbamoyl-L-amino acid hydrolase	3n5f_A	0
ARGE_VIBVU	ARGE_VIBVU	378	Peptidase_M20	-	207	2.6e-30	110.6	0.0	1	1	6.3e-33	3.3e-30	110.254936218262	0.01	1	206	72	374	72	375	0.92	Acetylornithine deacetylase		0
P20D1_CHICK	P20D1_CHICK	517	Peptidase_M20	-	207	2.9e-30	110.4	0.0	1	1	8.1e-33	4.2e-30	109.889175415039	0.00	1	207	133	501	133	501	0.90	N-fatty-acyl-amino acid synthase/hydrolase PM20D1		0
ARGE_VIBC3	ARGE_VIBC3	378	Peptidase_M20	-	207	3.3e-30	110.2	0.0	1	1	8.1e-33	4.2e-30	109.895919799805	0.02	1	206	72	374	72	375	0.92	Acetylornithine deacetylase		0
ARGE_VIBCH	ARGE_VIBCH	378	Peptidase_M20	-	207	3.3e-30	110.2	0.0	1	1	8.1e-33	4.2e-30	109.895919799805	0.02	1	206	72	374	72	375	0.92	Acetylornithine deacetylase		0
ARGE_VIBCM	ARGE_VIBCM	378	Peptidase_M20	-	207	3.3e-30	110.2	0.0	1	1	8.1e-33	4.2e-30	109.895919799805	0.02	1	206	72	374	72	375	0.92	Acetylornithine deacetylase		0
ARGE_VIBVY	ARGE_VIBVY	378	Peptidase_M20	-	207	3.8e-30	110.0	0.0	1	1	9.4e-33	4.9e-30	109.687805175781	0.01	1	206	72	374	72	375	0.92	Acetylornithine deacetylase		0
CBPS2_DICDI	CBPS2_DICDI	519	Peptidase_M20	-	207	4.3e-30	109.9	0.0	1	1	1.2e-32	6.1e-30	109.372932434082	0.00	1	207	147	514	147	514	0.80	Probable carboxypeptidase S-like 2		0
ALLC_BACSU	ALLC_BACSU	412	Peptidase_M20	-	207	4.4e-30	109.8	0.1	1	1	1.1e-32	5.6e-30	109.486389160156	0.05	2	206	81	408	80	409	0.93	Allantoate amidohydrolase		0
ARGE_ERWT9	ARGE_ERWT9	383	Peptidase_M20	-	207	6.6e-30	109.3	0.0	1	1	1.7e-32	8.6e-30	108.884925842285	0.01	1	205	76	377	76	379	0.91	Acetylornithine deacetylase		0
CBPS1_DICDI	CBPS1_DICDI	485	Peptidase_M20	-	207	7.0e-30	109.2	0.0	1	1	1.7e-32	8.7e-30	108.856391906738	0.00	1	207	107	455	107	455	0.86	Probable carboxypeptidase S-like 1		0
P20D1_BOVIN	P20D1_BOVIN	503	Peptidase_M20	-	207	8.4e-30	108.9	0.0	1	1	2.7e-32	1.4e-29	108.176864624023	0.00	2	207	122	489	121	489	0.89	N-fatty-acyl-amino acid synthase/hydrolase PM20D1		0
HIPO_CAMJE	HIPO_CAMJE	383	Peptidase_M20	-	207	1.2e-29	108.5	0.0	1	1	3.3e-32	1.7e-29	107.907806396484	0.02	2	206	73	379	72	380	0.88	Hippurate hydrolase		0
ILL5_ARATH	ILL5_ARATH	435	Peptidase_M20	-	207	1.6e-29	108.0	0.1	1	1	4.2e-32	2.2e-29	107.558952331543	0.05	1	205	105	419	105	421	0.88	IAA-amino acid hydrolase ILR1-like 5		0
AMAB1_GEOSE	AMAB1_GEOSE	409	Peptidase_M20	-	207	1.6e-29	108.0	1.0	1	1	9.2e-32	4.8e-29	106.451644897461	0.43	1	206	75	403	75	404	0.94	N-carbamoyl-L-amino acid hydrolase		0
Y4TI_SINFN	Y4TI_SINFN	402	Peptidase_M20	-	207	2.0e-29	107.7	0.3	1	1	5.6e-32	2.9e-29	107.150207519531	0.31	1	202	82	389	82	393	0.90	Uncharacterized hydrolase y4tI		0
ARGE_BUCAP	ARGE_BUCAP	381	Peptidase_M20	-	207	2.9e-29	107.1	0.0	1	1	7.6e-32	3.9e-29	106.715965270996	0.00	1	207	75	378	75	378	0.92	Acetylornithine deacetylase		0
ARGE_DICDI	ARGE_DICDI	447	Peptidase_M20	-	207	9.4e-29	105.5	0.0	1	1	2.6e-31	1.3e-28	104.984046936035	0.01	2	205	100	441	99	443	0.86	Acetylornithine deacetylase		0
FAPD_BACSU	FAPD_BACSU	426	Peptidase_M20	-	207	1.0e-28	105.4	0.3	1	1	2.5e-31	1.3e-28	105.016532897949	0.27	2	205	86	416	85	418	0.90	N-formyl-4-amino-5-aminomethyl-2-methylpyrimidine deformylase		0
ILL2_ORYSJ	ILL2_ORYSJ	456	Peptidase_M20	-	207	1.1e-28	105.2	1.8	1	1	3.8e-31	2.0e-28	104.434455871582	1.75	1	206	120	438	120	439	0.88	IAA-amino acid hydrolase ILR1-like 2		0
ILL4_ORYSJ	ILL4_ORYSJ	414	Peptidase_M20	-	207	1.3e-28	105.0	1.7	1	1	4.4e-31	2.3e-28	104.221725463867	1.72	1	204	81	400	81	403	0.88	IAA-amino acid hydrolase ILR1-like 4		0
IAAH_ENTAG	IAAH_ENTAG	436	Peptidase_M20	-	207	1.7e-28	104.6	3.5	1	1	4.2e-31	2.2e-28	104.304679870605	3.46	1	205	112	427	112	429	0.87	Indole-3-acetyl-aspartic acid hydrolase		0
DUG1_YEAST	DUG1_YEAST	481	Peptidase_M20	-	207	2.2e-28	104.3	0.0	1	1	6.0e-31	3.1e-28	103.783874511719	0.01	1	206	98	473	98	474	0.87	Cys-Gly metallodipeptidase DUG1	4g1p_A	0
ARGE_BUCAT	ARGE_BUCAT	381	Peptidase_M20	-	207	2.7e-28	104.0	0.0	1	1	6.6e-31	3.4e-28	103.662841796875	0.00	1	205	75	376	75	378	0.91	Acetylornithine deacetylase		0
ARGE_BUCAI	ARGE_BUCAI	381	Peptidase_M20	-	207	3.0e-28	103.8	0.0	1	1	7.5e-31	3.9e-28	103.474998474121	0.00	1	205	75	376	75	378	0.91	Acetylornithine deacetylase		0
PEPV_LACDL	PEPV_LACDL	470	Peptidase_M20	-	207	4.1e-28	103.4	0.1	1	1	1.2e-30	6.1e-28	102.82787322998	0.13	3	206	85	462	83	463	0.87	Beta-Ala-Xaa dipeptidase	1lfw_A	0
LYSK_DEIRA	LYSK_DEIRA	362	Peptidase_M20	-	207	6.0e-28	102.9	0.1	1	1	1.4e-30	7.4e-28	102.553810119629	0.08	2	206	66	357	65	358	0.93	[LysW]-lysine hydrolase		0
DAPEL_LACH4	DAPEL_LACH4	384	Peptidase_M20	-	207	1.3e-27	101.7	0.0	1	1	3.6e-30	1.8e-27	101.263374328613	0.01	3	205	73	378	71	380	0.92	N-acetyldiaminopimelate deacetylase		0
LYSK_SULTO	LYSK_SULTO	346	Peptidase_M20	-	207	1.4e-27	101.7	0.0	1	1	3.2e-30	1.7e-27	101.419219970703	0.01	1	206	63	339	63	340	0.92	[LysW]-lysine/[LysW]-ornithine hydrolase		0
ARGE_BUCA5	ARGE_BUCA5	381	Peptidase_M20	-	207	2.3e-27	100.9	0.0	1	1	5.8e-30	3.0e-27	100.571197509766	0.00	1	205	75	376	75	378	0.91	Acetylornithine deacetylase		0
CBPG_PSES6	CBPG_PSES6	415	Peptidase_M20	-	207	2.4e-27	100.9	0.1	1	1	7.0e-30	3.6e-27	100.308776855469	0.08	1	206	108	409	108	410	0.89	Carboxypeptidase G2	7m6u_D	0
ARGE_MYXXA	ARGE_MYXXA	380	Peptidase_M20	-	207	3.2e-27	100.5	0.1	1	1	8.0e-30	4.1e-27	100.115013122559	0.09	2	206	76	374	75	375	0.89	Acetylornithine deacetylase		0
DAPEL_LISMF	DAPEL_LISMF	371	Peptidase_M20	-	207	3.4e-27	100.4	0.2	1	1	8.7e-30	4.5e-27	99.9904022216797	0.24	3	206	66	369	64	370	0.91	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISMC	DAPEL_LISMC	371	Peptidase_M20	-	207	3.4e-27	100.4	0.2	1	1	8.7e-30	4.5e-27	99.9904022216797	0.24	3	206	66	369	64	370	0.91	N-acetyldiaminopimelate deacetylase		0
PEPVL_STAS1	PEPVL_STAS1	469	Peptidase_M20	-	207	3.6e-27	100.3	0.0	1	1	1.4e-29	7.1e-27	99.3519744873047	0.00	4	205	83	462	80	464	0.92	Putative dipeptidase SSP1012		0
DAPEL_LISIV	DAPEL_LISIV	372	Peptidase_M20	-	207	4.3e-27	100.1	0.2	1	1	9.8e-30	5.1e-27	99.8247146606445	0.23	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISIN	DAPEL_LISIN	371	Peptidase_M20	-	207	7.1e-27	99.3	0.1	1	1	2.4e-29	1.2e-26	98.5715637207031	0.19	3	206	66	369	64	370	0.91	N-acetyldiaminopimelate deacetylase		0
GCS23_RHOJR	GCS23_RHOJR	793	Peptidase_M20	-	207	9.4e-27	99.0	0.1	1	1	3.6e-29	1.9e-26	97.9822540283203	0.09	1	204	478	785	478	788	0.89	Putative glutamate--cysteine ligase 2-3		0
DAPEL_BACC0	DAPEL_BACC0	376	Peptidase_M20	-	207	1.2e-26	98.7	0.6	1	1	3.0e-29	1.5e-26	98.2566909790039	0.56	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACCZ	DAPEL_BACCZ	376	Peptidase_M20	-	207	1.2e-26	98.7	0.6	1	1	3.0e-29	1.5e-26	98.2566909790039	0.56	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC1	DAPEL_BACC1	376	Peptidase_M20	-	207	1.2e-26	98.7	0.6	1	1	3.0e-29	1.5e-26	98.2566909790039	0.56	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACHK	DAPEL_BACHK	376	Peptidase_M20	-	207	1.2e-26	98.6	0.6	1	1	3.0e-29	1.5e-26	98.2566909790039	0.56	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
PEPVL_STAEQ	PEPVL_STAEQ	469	Peptidase_M20	-	207	1.2e-26	98.6	0.1	1	1	3.3e-29	1.7e-26	98.1086807250977	0.05	4	206	83	463	80	464	0.93	Putative dipeptidase SERP1310		0
PEPVL_STAES	PEPVL_STAES	469	Peptidase_M20	-	207	1.2e-26	98.6	0.1	1	1	3.3e-29	1.7e-26	98.1086807250977	0.05	4	206	83	463	80	464	0.93	Putative dipeptidase SE_1424		0
DAPEL_BACAH	DAPEL_BACAH	376	Peptidase_M20	-	207	1.4e-26	98.3	0.5	1	1	3.7e-29	1.9e-26	97.9443130493164	0.52	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACAN	DAPEL_BACAN	376	Peptidase_M20	-	207	1.4e-26	98.3	0.5	1	1	3.7e-29	1.9e-26	97.9443130493164	0.52	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACAC	DAPEL_BACAC	376	Peptidase_M20	-	207	1.4e-26	98.3	0.5	1	1	3.7e-29	1.9e-26	97.9443130493164	0.52	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACAA	DAPEL_BACAA	376	Peptidase_M20	-	207	1.4e-26	98.3	0.5	1	1	3.7e-29	1.9e-26	97.9443130493164	0.52	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISMO	DAPEL_LISMO	371	Peptidase_M20	-	207	1.5e-26	98.3	0.2	1	1	3.4e-29	1.7e-26	98.0796966552734	0.22	3	206	66	369	64	370	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_LISMH	DAPEL_LISMH	371	Peptidase_M20	-	207	1.6e-26	98.2	0.2	1	1	4.2e-29	2.2e-26	97.7489318847656	0.21	3	206	66	369	64	370	0.91	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC3	DAPEL_BACC3	376	Peptidase_M20	-	207	2.0e-26	97.9	0.6	1	1	5.1e-29	2.7e-26	97.4732818603516	0.56	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACCQ	DAPEL_BACCQ	376	Peptidase_M20	-	207	2.0e-26	97.9	0.5	1	1	5.2e-29	2.7e-26	97.4718170166016	0.51	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
DAPEL_BACC7	DAPEL_BACC7	376	Peptidase_M20	-	207	2.0e-26	97.9	0.5	1	1	5.2e-29	2.7e-26	97.4648284912109	0.52	3	206	67	370	65	371	0.92	N-acetyldiaminopimelate deacetylase		0
ABGA_ECOLI	ABGA_ECOLI	436	Peptidase_M20	-	207	2.2e-26	97.7	3.3	1	1	5.6e-29	2.9e-26	97.3461990356445	3.28	1	206	112	428	112	429	0.86	p-aminobenzoyl-glutamate hydrolase subunit A		0
DAPEL_LACAC	DAPEL_LACAC	383	Peptidase_M20	-	207	2.8e-26	97.4	0.0	1	1	7.5e-29	3.9e-26	96.9360580444336	0.01	3	205	73	378	71	380	0.91	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACRD	DAPEL_LACRD	381	Peptidase_M20	-	207	2.9e-26	97.4	0.1	1	1	8.4e-29	4.4e-26	96.7704238891602	0.05	3	206	71	376	69	377	0.91	N-acetyldiaminopimelate deacetylase		0
DAPEL_LACRJ	DAPEL_LACRJ	381	Peptidase_M20	-	207	2.9e-26	97.4	0.1	1	1	8.4e-29	4.4e-26	96.7704238891602	0.05	3	206	71	376	69	377	0.91	N-acetyldiaminopimelate deacetylase		0
PEPVL_STAAN	PEPVL_STAAN	469	Peptidase_M20	-	207	2.9e-26	97.4	0.1	1	1	7.7e-29	4.0e-26	96.8931121826172	0.07	4	206	83	463	80	464	0.92	Putative dipeptidase SA1572		0
PEPVL_STAA3	PEPVL_STAA3	469	Peptidase_M20	-	207	2.9e-26	97.4	0.1	1	1	7.7e-29	4.0e-26	96.8931121826172	0.07	4	206	83	463	80	464	0.92	Putative dipeptidase SAUSA300_1697		0
PEPVL_STAAC	PEPVL_STAAC	469	Peptidase_M20	-	207	2.9e-26	97.4	0.1	1	1	7.7e-29	4.0e-26	96.8931121826172	0.07	4	206	83	463	80	464	0.92	Putative dipeptidase SACOL1801	3khx_A	0
PEPVL_STAA8	PEPVL_STAA8	469	Peptidase_M20	-	207	2.9e-26	97.4	0.1	1	1	7.7e-29	4.0e-26	96.8931121826172	0.07	4	206	83	463	80	464	0.92	Putative dipeptidase SAOUHSC_01868		0
PEPVL_STAAM	PEPVL_STAAM	469	Peptidase_M20	-	207	2.9e-26	97.4	0.1	1	1	7.7e-29	4.0e-26	96.8931121826172	0.07	4	206	83	463	80	464	0.92	Putative dipeptidase SAV1751		0
